id	acxiom_id	name	address1	address2	address3	city	county	state	country	zip	phone	fax	url	email	flags	latitude	longitude	accuracy	time_created	score	rating	review_count	photo_id	alias	geoquad	data_source_type
5958491	12955201	McEvoy Ranch	Ferry Bldg			San Francisco		CA	US	94102	+14152917224		NULL		22	37.78099822998047	-122.41699981689453	NULL	0	NULL	0	0	NULL	mcevoy-ranch-san-francisco	6389743	NULL
5958492	12944590	Treasure Ireland	211 Ofarrell St			San Francisco		CA	US	94102	+14152917370		NULL		0	37.786302	-122.4083244	8	0	2.88720290902351	2.75	4	NULL	treasure-ireland-san-francisco	6389743	NULL
5958493	12944591	Treasure Island Elementary School	13 E St			San Francisco		CA	US	94133	+14152917928		NULL		0	37.8059887	-122.4099154	5	0	NULL	0	0	NULL	treasure-island-elementary-school-san-francisco	6389754	NULL
5958494	12944592	E & M Jewelry	518 Grant Ave			San Francisco		CA	US	94108	+14152918168		NULL		0	37.7917986	-122.4057309	8	0	NULL	0	0	NULL	e-and-m-jewelry-san-francisco	6389743	NULL
5958495	14224948	Richardson Daniel Law Offices	870 Market Street			San Francisco		CA	US	94102	+14152918231		NULL		0	37.7850284	-122.407062	8	0	0	0	0	NULL	richardson-daniel-law-offices-san-francisco	6389743	NULL
5958497	12944594	Javelin Jewelers	211 Powell Street			San Francisco		CA	US	94102	+14152918299		NULL		48	37.7867467	-122.4080581	8	0	NULL	0	0	NULL	javelin-jewelers-san-francisco	6389743	NULL
5958499	14224949	Fairyland	Pier 39	Space E-204-1		San Francisco	NULL	CA	US	94133	+14152918463		NULL		0	37.800497	-122.409117	5	0	3.3887726689774196	4.5	2	2428379	fairyland-san-francisco	6389754	NULL
5958500	14224950	Black William M CPA	870 Market Street	Suite 1128		San Francisco		CA	US	94102	+14152918500		NULL		0	37.7753143	-122.4191968	9	0	NULL	0	0	NULL	black-william-m-cpa-san-francisco	6389743	NULL
5958502	12944597	Angela C An, DDS	490 Post St	Ste 1020		San Francisco		CA	US	94102	+14152918668		NULL		0	37.788407	-122.409757	9	0	3.3956202268396	3.66666666666667	6	43494876	angela-c-an-dds-san-francisco	6389743	NULL
5958504	12944598	Robert Kuo Consulting	760 Market Street	Suite 753		San Francisco		CA	US	94102	+14152918684		NULL		0	37.777763	-122.4159824	9	0	NULL	0	0	NULL	robert-kuo-consulting-san-francisco	6389743	NULL
5958506	12944599	Tuymaada USA	760 Market Street			San Francisco		CA	US	94102	+14152918740		NULL		0	37.7862015	-122.4054733	8	0	NULL	0	0	NULL	tuymaada-usa-san-francisco	6389743	NULL
5958507	14224951	Law Offices of Daniel Richardson	50 California Street	Ste 1500		San Francisco		CA	US	94111	+14159444407		http://www.richardsonimmigration.com/		576	37.7938138	-122.397498	9	0	2.72141595285012	1	1	9170384	law-offices-of-daniel-richardson-san-francisco-2	6411589	NULL
5958508	12944601	Richardson Paralegal Services	870 Market Street			San Francisco		CA	US	94102	+14152918966		NULL		0	37.7850284	-122.407062	8	0	NULL	0	0	NULL	richardson-paralegal-services-san-francisco	6389743	NULL
5958509	12944602	Adh Environmental				San Francisco		CA	US	94102	+14152919001		NULL		48	37.7786871	-122.4212424	5	0	NULL	0	0	NULL	adh-environmental-san-francisco	6389743	NULL
5958511	12944603	Shoppers Travel	870 Market Street	Suite 409		San Francisco		CA	US	94102	+14152919070		NULL		0	37.7753143	-122.4191968	9	0	NULL	0	0	NULL	shoppers-travel-san-francisco	6389743	NULL
5958512	14224952	Anello Brothers	760 Market Street			San Francisco		CA	US	94102	+14152919522		NULL		6	37.781234	-122.417131	NULL	0	NULL	0	0	NULL	anello-brothers-san-francisco	6389743	NULL
5958513	12944605	Sun Shade Optique	188 Ofarrell Street			San Francisco		CA	US	94102	+14152919890		NULL		48	37.7865558	-122.4077978	8	0	NULL	0	0	NULL	sun-shade-optique-san-francisco	6389743	NULL
5958514	14224953	Sunshine Holding Corporation	870 Market Street			San Francisco		CA	US	94102	+14152919890		NULL		0	37.7850284	-122.407062	8	0	NULL	0	0	NULL	sunshine-holding-corporation-san-francisco	6389743	NULL
5958519	12944607	Albers Wf	1 Pier 45			San Francisco		CA	US	94102	+14152921640		NULL		0	37.8093697	-122.4160876	8	0	NULL	0	0	NULL	albers-wf-san-francisco	6389754	NULL
5958522	12944608	San Francisco City Impact	230 Jones St			San Francisco		CA	US	94102	+14152921770		http://www.sfcityimpact.com		6	37.7834452	-122.4121695	8	0	0	0	0	NULL	san-francisco-city-impact-san-francisco	6389743	NULL
5958523	12944609	Cultural Odyssey	762 Fulton Street			San Francisco		CA	US	94102	+14152921850		NULL		0	37.7781189	-122.4291374	8	0	NULL	0	0	NULL	cultural-odyssey-san-francisco	6389743	NULL
5958524	12944610	Patina Group	410 S Van Ness Ave			San Francisco		CA	US	94103	+14152921932		NULL		0	37.7666425	-122.4176544	8	0	NULL	0	0	NULL	patina-group-san-francisco	6389743	NULL
5958526	12944611	The Salvation Army	240 Turk Street			San Francisco		CA	US	94102	+14152922585		NULL		48	37.7830163	-122.413144	8	0	NULL	0	0	NULL	the-salvation-army-san-francisco	6389743	NULL
5958528	12944612	Thomas A Goldwasser Rare Books	5 3rd St	Ste 530		San Francisco		CA	US	94102	+14152924698		http://www.goldwasserbooks.com		64	37.7841907	-122.4081172	9	0	NULL	0	0	NULL	thomas-a-goldwasser-rare-books-san-francisco	6389743	NULL
5958530	12944613	Ellis Cafe	499 Ellis Street			San Francisco		CA	US	94102	+14152924986		NULL		32	37.7846042	-122.4143027	8	0	NULL	0	0	NULL	ellis-cafe-san-francisco	6389743	NULL
5958531	12944614	201 Turk Street Apartments	201 Turk St			San Francisco		CA	US	94102	+14152925027		NULL		0	37.7827838	-122.4131242	8	0	3.13929202357494	4	1	NULL	201-turk-street-apartments-san-francisco	6389743	NULL
5958532	12944615	Klimm Apartments	460 Ellis Street Apt 16			San Francisco		CA	US	94102	+14155930049		NULL		16	37.7848412	-122.4138084	8	0	NULL	0	0	NULL	klimm-apartments-san-francisco	6389743	NULL
5958534	12944616	Alamo Rent A Car	340 Ofarrell St			San Francisco		CA	US	94102	+18552378179		https://www.alamo.com/en_US/car-rental/locations/location-details/US/SFOC78-sfo-union-square.html?iataNumber=AL022237&affiliateRes=Y&cm_mmc=Yelp-_-IYP-_-National-_-null		64	37.786196	-122.410387	9.5	0	3.46148246828215	3.61224489795918	49	57433291	alamo-rent-a-car-san-francisco-3	6389743	NULL
5958535	12944617	National	320 O'Farrell St			San Francisco		CA	US	94102	+14152925300		http://www.national.com		70	37.786206	-122.410069	NULL	0	3.13929202357494	4	1	NULL	national-san-francisco	6389743	NULL
5958536	14229291	Bamboo Pizza	407 Ellis Street			San Francisco		CA	US	94102	+14152925861		NULL		0	37.7848688	-122.4130246	8	0	2.63762815162177	2	3	7126108	bamboo-pizza-san-francisco	6389743	NULL
5958538	12944619	William Penn Hotel Support Services	160 Eddy Street			San Francisco		CA	US	94102	+14152926003		NULL		0	37.7843617	-122.4102604	8	0	NULL	0	0	NULL	william-penn-hotel-support-services-san-francisco	6389743	NULL
5958539	14224954	Cambridge Residence Support Services	473 Ellis Street			San Francisco		CA	US	94102	+14152926141		NULL		0	37.7846334	-122.413962	8	0	NULL	0	0	NULL	cambridge-residence-support-services-san-francisco	6389743	NULL
5958540	12944621	San Francisco African American Historical & Cultural Society	762 Fulton St			San Francisco		CA	US	94102	+14152926172		http://www.sfaahcs.org/		64	37.778282	-122.429259	8	0	NULL	0	0	NULL	san-francisco-african-american-historical-and-cultural-society-san-francisco	6389743	NULL
5958542	12955398	La Scene Cafe & Bar	490 Geary St			San Francisco		CA	US	94102	+14153452318		http://www.lascenecafesf.com		96	37.7870055	-122.4112563	8	0	3.6410203244749	3.50574712643678	87	17332266	la-scene-cafe-and-bar-san-francisco	6389743	NULL
5958543	12944622	Robinson & Cooper Automotive	265 Eddy St			San Francisco		CA	US	94102	+14157753302		http://autorepairsf.net		80	37.783736	-122.411948	8	0	0	0	0	9986198	robinson-and-cooper-automotive-san-francisco	6389743	NULL
5958544	14224955	Barcelona Apartments	270 Turk Street			San Francisco		CA	US	94102	+14152927130		NULL		0	37.7828832	-122.4135817	8	0	NULL	0	0	NULL	barcelona-apartments-san-francisco	6389743	NULL
5958545	12944624	Chavito's	370 Golden Gate Avenue			San Francisco		CA	US	94102	+14152927233		NULL		32	37.7815212	-122.416826	8	0	3.13929202357494	4	1	1439359	chavitos-san-francisco	6389743	NULL
5958546	12944625	Pro Park	261 Ellis Street			San Francisco		CA	US	94102	+14152927512		http://propark.com		6	37.785099029541016	-122.41000366210938	NULL	0	NULL	0	0	NULL	pro-park-san-francisco	6389743	NULL
5958547	12944626	Star Light Travel	532 Larkin St			San Francisco		CA	US	94102	+14152928368		NULL		0	37.7828612	-122.4173224	8	0	NULL	0	0	NULL	star-light-travel-san-francisco	6389743	NULL
5958548	12944627	Mr Lee-Ona's Cocktail Lounge	301 Turk St			San Francisco		CA	US	94102	+14152929803		NULL		32	37.7828211	-122.4140714	8	0	3.65006225088884	4	7	47544	mr-lee-onas-cocktail-lounge-san-francisco	6389743	NULL
5958549	14224956	Hampton Court Apartments	378 Golden Gate Avenue Ofc			San Francisco		CA	US	94102	+14152929900		NULL		0	37.7813572	-122.4179972	9	0	0	0	0	NULL	hampton-court-apartments-san-francisco	6389743	NULL
5958550	12944629	Hamilton Family Residences	260 Golden Gate Avenue			San Francisco		CA	US	94102	+14152929930		http://www.hamiltonfamilycenter.org		64	37.782011	-122.414974	8	0	3.13929202357494	4	1	NULL	hamilton-family-residences-san-francisco	6389743	NULL
5958556	12944630	Pyj Jewelry	133 Ofarrell Street			San Francisco		CA	US	94102	+14152960374		NULL		0	37.7864459	-122.4072982	8	0	NULL	0	0	NULL	pyj-jewelry-san-francisco	6389743	NULL
5958557	14224957	Martinez-Baca Horacio Atty	870 Market Street			San Francisco		CA	US	94102	+14152960396		NULL		6	37.784673	-122.407228	NULL	0	NULL	0	0	NULL	martinez-baca-horacio-atty-san-francisco	6389743	NULL
5958559	12944632	The Bristol Hotel	56 Mason Street			San Francisco		CA	US	94102	+14152960980		NULL		0	37.7841638	-122.4092215	8	0	0	0	0	9986101	the-bristol-hotel-san-francisco	6389743	NULL
5958561	14224958	Hinton Wm H CPA	1221 Bridgeway Ste 4			San Francisco		CA	US	94965	+14152961100		NULL		0	37.8594575	-122.485787	9	0	NULL	0	0	NULL	hinton-wm-h-cpa-san-francisco	6389753	NULL
5958563	14224959	H I S International Tours S F	870 Market Street			San Francisco		CA	US	94102	+14152967027		NULL		6	37.7850284	-122.407062	8	0	NULL	0	0	NULL	h-i-s-international-tours-s-f-san-francisco	6389743	NULL
5958566	12944634	Catherine Hylands Designs	760 Market Street	Suite 921		San Francisco		CA	US	94102	+14152967193		NULL		0	37.7862017	-122.4054725	9	0	NULL	0	0	NULL	catherine-hylands-designs-san-francisco	6389743	NULL
5958568	14224960	Hills Exploration Corporation	490 Post Street			San Francisco		CA	US	94102	+14152967247		NULL		0	37.7883044	-122.4098152	8	0	NULL	0	0	NULL	hills-exploration-corporation-san-francisco	6389743	NULL
5958569	12944636	Searchtech Medical	870 Market Street			San Francisco		CA	US	94102	+14152967334		NULL		32	37.7850284	-122.407062	8	0	NULL	0	0	NULL	searchtech-medical-san-francisco	6389743	NULL
5958572	12944637	Cosmetic & Dermatology	760 Market Street			San Francisco		CA	US	94102	+14152967777		NULL		6	37.7862015	-122.4054733	8	0	NULL	0	0	NULL	cosmetic-and-dermatology-san-francisco	6389743	NULL
5958573	14224961	Ocean Medical Clinic	760 Market St	Ste 705		San Francisco	San Francisco Co.	CA	US	94102	+14152967777		http://www.oceanmedicalclinic.com/		4192	37.78642	-122.40508	9.5	0	3.55719621504758	3.875	8	2450703	ocean-medical-clinic-san-francisco	6389743	NULL
5958575	14224962	The Make Up Institute	323 Geary St			San Francisco		CA	US	94102	+14152967910		NULL		0	37.7873284	-122.4085962	8	0	2.48163644136344	1	5	NULL	the-make-up-institute-san-francisco	6389743	NULL
5958578	12944640	Incentive Travel	944 Market Street	Suite 204		San Francisco		CA	US	94102	+14152968282		NULL		0	37.7835504	-122.4089387	9	0	NULL	0	0	NULL	incentive-travel-san-francisco	6389743	NULL
5958579	14224963	Uy Jonathan J DPM	490 Post Street			San Francisco		CA	US	94102	+14152968304		NULL		32	37.7883044	-122.4098152	8	0	NULL	0	0	NULL	uy-jonathan-j-dpm-san-francisco	6389743	NULL
5958580	14224964	Ladson Associates	870 Market Street	Suite 765		San Francisco		CA	US	94102	+14152968388		http://www.ladson.com		64	37.7753143	-122.4191968	9	0	NULL	0	0	NULL	ladson-associates-san-francisco	6389743	NULL
5958583	12944643	Continental Gems	428 Sutter St			San Francisco		CA	US	94108	+14152968713		http://continentalgems.com		4160	37.7895174832069	-122.407491207459	9.5	0	3.51836355863656	5	4	22383115	continental-gems-san-francisco	6389743	NULL
5958587	12944644	Number Slate	870 Market Street			San Francisco		CA	US	94102	+14152968987		NULL		48	37.7850284	-122.407062	8	0	NULL	0	0	NULL	number-slate-san-francisco	6389743	NULL
5958588	12944645	Openhouse	1800 Market St	Ste 742		San Francisco		CA	US	94102	+14152968995		http://openhouse-sf.org/		0	37.7717236	-122.4239271	9	0	2.72141595285012	1	1	NULL	openhouse-san-francisco	6389743	NULL
5958589	14224965	Amy C Hecht, MD	490 Post St	Ste 754		San Francisco		CA	US	94102	+14152968997		http://amyhechtmd.com		576	37.7883044	-122.4098152	9	0	3.72474369675645	5	3	NULL	amy-c-hecht-md-san-francisco	6389743	NULL
5958590	12944647	Kashmir Royal Collection	335 Powell Street			San Francisco		CA	US	94102	+14152969012		NULL		32	37.7877355	-122.4085566	8	0	NULL	0	0	NULL	kashmir-royal-collection-san-francisco	6389743	NULL
5958593	14224966	The Actor's Theatre	533 Sutter Street			San Francisco		CA	US	94102	+14152969182		NULL		0	37.7890778	-122.4091071	8	0	NULL	0	0	64235163	the-actors-theatre-san-francisco	6389743	NULL
5958594	12944649	Wen Brendon Attorney At Law	870 Market Street			San Francisco		CA	US	94102	+14152969190		NULL		0	37.7850284	-122.407062	8	0	NULL	0	0	NULL	wen-brendon-attorney-at-law-san-francisco	6389743	NULL
5958597	12944650	World Travellers' Club	545 Sutter St	Ste 202		San Francisco		CA	US	94102	+14152969626		NULL		6	37.789158	-122.409382	NULL	0	NULL	0	0	NULL		6389743	NULL
5958598	12944651	L & Z Jewelry Mfg	760 Market Street	Suite 1020		San Francisco		CA	US	94102	+14152969898		NULL		0	37.7862017	-122.4054725	9	0	NULL	0	0	NULL	l-and-z-jewelry-mfg-san-francisco	6389743	NULL
5958599	14224967	National Council on Alcoholism and other Drug Addictions	1700 Market St	6th Fl		San Francisco		CA	US	94102	+14152969900		http://www.nca-ba.org		96	37.7793478	-122.4188361	9.5	0	0	0	0	45999289	national-council-on-alcoholism-and-other-drug-addictions-san-francisco	6389743	NULL
5958606	12944653	Asia Pacific	870 Market Street	Suite 801		San Francisco		CA	US	94102	+14153188981		NULL		0	37.7753143	-122.4191968	9	0	NULL	0	0	NULL	asia-pacific-san-francisco	6389743	NULL
5958607	12944654	Smartercomm	490 Post Street	Suite 830		San Francisco		CA	US	94102	+14153212200		NULL		0	37.7883044	-122.4098152	9	0	NULL	0	0	NULL	smartercomm-san-francisco	6389743	NULL
5958608	12944655	Post Street Theatre	450 Post Street			San Francisco		CA	US	94102	+14153629065		NULL		6	37.78820037841797	-122.40899658203125	NULL	0	0	1	1	NULL	post-street-theatre-san-francisco	6389743	NULL
5958609	14224968	Post Street Theatre Administration	450 Post Street			San Francisco		CA	US	94102	+14153212910		NULL		32	37.7883069	-122.409478	8	0	NULL	0	0	NULL	post-street-theatre-administration-san-francisco	6389743	NULL
5958611	14224969	Hunter's Point Shipyard Cs0	Hunters Pt			San Francisco		CA	US	94102	+14153300550		NULL		0	37.7786871	-122.4212424	5	0	3	3	1	32697822	hunters-point-shipyard-cs0-san-francisco	6389743	NULL
5958613	12944658	Sunset Scavenger Company	250 Excutive Park Blvd	Ste 2100		San Francisco		CA	US	94134	+14153301300		http://www.sunsetscavenger.com/		64	37.710474	-122.391903	9	0	3.0857119254472	3.11111111111111	81	122833	sunset-scavenger-company-san-francisco	6411588	NULL
5958616	12944425	Smith-Emery Company	Hunters Pt			San Francisco		CA	US	94102	+14153303000		NULL		16	37.7786871	-122.4212424	5	0	NULL	0	0	NULL	smith-emery-company-san-francisco	6389743	NULL
5958620	12944659	Weather Fort Funston	Skyline Boulevard			San Francisco		CA	US	94102	+14153330100		NULL		32	37.7786871	-122.4212424	5	0	NULL	0	0	NULL	weather-fort-funston-san-francisco	6389743	NULL
5958621	12944660	Lake Merced Pump Stn	991 Lake Merced Boulevard			San Francisco		CA	US	94102	+14153339300		NULL		0	37.7164149	-122.4852057	8	0	NULL	0	0	NULL	lake-merced-pump-stn-san-francisco	6389740	NULL
5958622	12944661	Saint Francis Episcopal Church	Ocean Avenue & San F			San Francisco		CA	US	94102	+14153341590		NULL		16	37.7324338	-122.4748928	7	0	NULL	0	0	NULL	saint-francis-episcopal-church-san-francisco	6389740	NULL
5958626	12955204	Child Study Center-San Francisco State University	Lakeview Center Nort			San Francisco		CA	US	94102	+14153382441		http://www.sfcsc.org		96	37.7786871	-122.4212424	5	0	NULL	0	0	NULL	child-study-center-san-francisco-state-university-san-francisco	6389743	NULL
5958627	12944663	Grand Holidays	500 Sutter Street	Suite 608		San Francisco		CA	US	94102	+14153430018		NULL		6	37.789100646972656	-122.41000366210938	NULL	0	NULL	0	0	NULL	grand-holidays-san-francisco	6389743	NULL
5958634	12944664	Union Trust Mortgage Services	601 Van Ness Avenue			San Francisco		CA	US	94102	+14153452559		NULL		0	37.7810713	-122.4204905	8	0	NULL	0	0	NULL	union-trust-mortgage-services-san-francisco	6389743	NULL
5958635	12944665	Pacific Union	601 Van Ness Ave			San Francisco		CA	US	94102	+14154746600		NULL		16	37.7810713	-122.4204905	8	0	3.27858404714988	5	1	6593585	pacific-union-san-francisco	6389743	NULL
5958638	12944666	Magnet Communications	555 Post Street			San Francisco		CA	US	94102	+14153456450		NULL		0	37.787683	-122.410943	8	0	NULL	0	0	NULL	magnet-communications-san-francisco	6389743	NULL
5958639	12944667	Mpg	555 Post Street			San Francisco		CA	US	94102	+14153456600		NULL		0	37.787683	-122.410943	8	0	NULL	0	0	NULL	mpg-san-francisco	6389743	NULL
5958640	12944668	Piccinini Daniel Attorney At Law	714 Van Ness Avenue			San Francisco		CA	US	94102	+14153458610		NULL		0	37.7805981	-122.4202238	8	0	3.27858404714988	5	4	NULL	piccinini-daniel-attorney-at-law-san-francisco	6389743	NULL
5958641	12944669	Sunlaser Travel & Tours	353 Eddy Street			San Francisco		CA	US	94102	+14153458690		NULL		32	37.7838777	-122.4132792	8	0	NULL	0	0	NULL	sunlaser-travel-and-tours-san-francisco	6389743	NULL
5958642	12944670	Hai's Restaurant	227 Hyde St			San Francisco		CA	US	94102	+14153458728		NULL		0	37.7830312	-122.4158994	8	0	4.1075783248504	4.125	48	17161598	hais-restaurant-san-francisco	6389743	NULL
5958643	12944671	Locksmith	441 Geary Street			San Francisco		CA	US	94102	+14153458921		NULL		48	37.7871068	-122.4104491	8	0	NULL	0	0	NULL	locksmith-san-francisco	6389743	NULL
5958647	12944672	Hiv Direct Services	240 Golden Gate Avenue			San Francisco		CA	US	94102	+14153459112		NULL		0	37.7818106	-122.4145482	8	0	NULL	0	0	NULL	hiv-direct-services-san-francisco	6389743	NULL
5958648	12944673	Care Through Touch Institute	240 Golden Gate Avenue			San Francisco		CA	US	94102	+14153459265		http://www.carethroughtouch.org		64	37.7818106	-122.4145482	8	0	NULL	0	0	NULL	care-through-touch-institute-san-francisco	6389743	NULL
5958650	12944674	Global Bazaar	401 Ofarrell Street			San Francisco		CA	US	94102	+14158851940		NULL		6	37.7860406	-122.4112845	8	0	NULL	0	0	NULL	global-bazaar-san-francisco	6389743	NULL
5958652	5958652	Jezebel's Joint	510 Larkin Street			San Francisco		CA	US	94102	+14153459832		NULL		33	37.7826604	-122.4172854	8	0	NULL	0	0	NULL	jezebels-joint-san-francisco	6389743	NULL
5958655	14224970	Business Links	601 Van Ness Avenue			San Francisco		CA	US	94102	+14153460697		NULL		0	37.7810713	-122.4204905	8	0	NULL	0	0	NULL	business-links-san-francisco	6389743	NULL
5958656	12944676	Nguyen Tuan Nhu, DMD	601 Van Ness Ave			San Francisco		CA	US	94102	+14153461230		NULL		0	37.7810713	-122.4204905	8	0	NULL	0	0	NULL	nguyen-tuan-nhu-dmd-san-francisco	6389743	NULL
5958658	12944677	Sempra Energy Utilities	601 Van Ness Avenue	Suite 2060		San Francisco		CA	US	94102	+14153461385		NULL		32	37.7813535	-122.4206486	9	0	NULL	0	0	NULL	sempra-energy-utilities-san-francisco	6389743	NULL
5958659	12944678	Niko Niko Sushi	336 O'Farrell St			San Francisco		CA	US	94102	+14153461443		NULL		32	37.7862609	-122.4102405	8	0	2.7584187677478504	2.33333333333333	3	NULL	niko-niko-sushi-san-francisco	6389743	NULL
5958660	12944679	Rightway Market	596 Ofarrell Street			San Francisco		CA	US	94102	+14153461636		NULL		6	37.78580093383789	-122.41400146484375	NULL	0	0	0	0	NULL	rightway-market-san-francisco	6389743	NULL
5958661	12944680	Clean-X-Press	255 Turk Street			San Francisco		CA	US	94102	+14153461683		NULL		0	37.7827095	-122.4132923	8	0	2.88720290902351	2.75	4	40408235	clean-x-press-san-francisco	6389743	NULL
5958662	12944681	City Housing Vincent Hotel	459 Turk Street			San Francisco		CA	US	94102	+14153461733		NULL		0	37.782196	-122.416494	8	0	0	0	0	NULL	city-housing-vincent-hotel-san-francisco	6389743	NULL
5958663	12944682	Moonstone Shirts	962 Market St			San Francisco		CA	US	94102	+14153461905		NULL		0	37.7830781	-122.4095394	8	0	3.27858404714988	5	1	NULL	moonstone-shirts-san-francisco	6389743	NULL
5958664	14224971	Asian American Journalists Assn	1182 Market Street			San Francisco		CA	US	94102	+14153462051		NULL		6	37.779177	-122.41423	NULL	0	NULL	0	0	NULL	asian-american-journalists-assn-san-francisco	6389743	NULL
5958665	14224972	Reality House West	380 Eddy Street			San Francisco		CA	US	94102	+14156737223		NULL		0	37.7838941	-122.4139143	8	0	NULL	0	0	NULL	reality-house-west-san-francisco	6389743	NULL
5958667	12955205	Golden Gate Yacht Club	1 Yacht Rd			San Francisco		CA	US	94123	+14153462628		http://www.ggyc.com		64	37.8077333	-122.4426203	8	0	4.06558862283566	4.36842105263158	19	20010188	golden-gate-yacht-club-san-francisco	6389754	NULL
5958669	12944685	Wu Yee Children's Services	220 Golden Gate Avenue			San Francisco		CA	US	94102	+14153463493		http://www.wuyee.org/		96	37.7818565	-122.4141694	8	0	NULL	0	0	NULL	wu-yee-childrens-services-san-francisco	6389743	NULL
5958670	12944686	Coalition On Homelessness San Francisco	468 Turk Street			San Francisco		CA	US	94102	+14153463740		NULL		16	37.7825484	-122.4168035	8	0	NULL	0	0	NULL	coalition-on-homelessness-san-francisco-san-francisco	6389743	NULL
5958671	12944687	KK Copying & Printing	500 Larkin St			San Francisco		CA	US	94102	+14153463777		http://www.sfprint.com		64	37.7824977	-122.4171962	8	0	2.58846681146994	2.81818181818182	11	NULL	kk-copying-and-printing-san-francisco	6389743	NULL
5958673	14229296	Gelfand Partners Architects	450 Geary St	Ste 100		San Francisco		CA	US	94102	+14153464040		http://www.gelfand-partners.com		64	37.7871013	-122.4105046	9	0	NULL	0	0	NULL	gelfand-partners-architects-san-francisco	6389743	NULL
5958675	12944689	Center On Race Poverty & the Enviroment	450 Geary Street			San Francisco		CA	US	94102	+14153464179		NULL		32	37.7871013	-122.4105046	8	0	NULL	0	0	NULL	center-on-race-poverty-and-the-enviroment-san-francisco	6389743	NULL
5958676	12944690	Maryland Market	300 Turk St			San Francisco		CA	US	94102	+14153464568		NULL		0	37.7827694	-122.4142386	8	0	3.36237184837823	4	3	13227338	maryland-market-san-francisco	6389743	NULL
5958678	12944691	Reinholdt Insurance Agency	544 Golden Gate Ave			San Francisco		CA	US	94102	+14153465272		http://www.insurance-ria.com/		64	37.78141	-122.419523	8	0	4.1868606805188	5	6	1759891	reinholdt-insurance-agency-san-francisco	6389743	NULL
5958679	14224973	Cresci Steven Insurance	544 Golden Gate Ave			San Francisco		CA	US	94102	+14153465403		http://www.cresciinsurance.com		64	37.78141	-122.419523	8	0	2.72141595285012	3	2	25101537	cresci-steven-insurance-san-francisco	6389743	NULL
5958681	12944693	Yamaguchi Michio Architects	1370 California St			San Francisco		CA	US	94109	+14153466130		NULL		0	37.7911792	-122.4169521	8	0	NULL	0	0	NULL	yamaguchi-michio-architects-san-francisco	6389743	NULL
5958683	12944694	Park Place Garage	644 Geary Street			San Francisco		CA	US	94102	+14153467275		NULL		48	37.7867446	-122.4139927	8	0	NULL	0	0	NULL	park-place-garage-san-francisco	6389743	NULL
5958684	12944695	Spa Equilibrium	501 Geary St			San Francisco		CA	US	94102	+14153467337		http://www.spaeq.com		96	37.786892	-122.4116675	8	0	3.51836355863656	5	2	337895	spa-equilibrium-san-francisco	6389743	NULL
5958685	12944696	Magic Nails	325 Mason Street			San Francisco		CA	US	94102	+14153467539		NULL		0	37.7864791	-122.4096834	8	0	2.6112273310225804	1.5	2	NULL	magic-nails-san-francisco	6389743	NULL
5958686	12944697	Frey Norris Gallery	161 Jessie St			San Francisco		CA	US	94105	+14153467812		http://www.freynorris.com		96	37.7873152	-122.4016654	8	0	4.25205166766762	4.53846153846154	13	79272	frey-norris-gallery-san-francisco-2	6389743	NULL
5958687	12944698	Oler Curtis G	820 Laguna Street			San Francisco		CA	US	94102	+14153468015		NULL		0	37.7786077	-122.4265581	8	0	NULL	0	0	NULL	oler-curtis-g-san-francisco	6389743	NULL
5958688	14224974	Goldsmith Jane L, PHD	425 Gough St			San Francisco		CA	US	94102	+14153468186		NULL		0	37.7772661	-122.4230366	8	0	0	0	0	NULL	goldsmith-jane-l-phd-san-francisco	6389743	NULL
5958689	12944700	McNeal Shirley A, PHD	425 Gough St			San Francisco		CA	US	94102	+14153468186		http://www.hypnosisnetwork.com		64	37.7772661	-122.4230366	8	0	3.27858404714988	5	1	11932565	mcneal-shirley-a-phd-san-francisco	6389743	NULL
5958691	14224975	First Refrigeration	396 Ellis Street			San Francisco		CA	US	94102	+14153468666		NULL		0	37.784911	-122.4127062	8	0	NULL	0	0	NULL	first-refrigeration-san-francisco	6389743	NULL
5958693	12944702	New Saigon City Restaurant	434 Larkin Street			San Francisco		CA	US	94102	+14153468883		http://www.goldenkimtar.com		80	37.7819627	-122.4172033	8	0	NULL	0	0	NULL	new-saigon-city-restaurant-san-francisco	6389743	NULL
5958694	12944703	2288 Broadway	2288 Broadway St			San Francisco		CA	US	94115	+14153469104		NULL		0	37.794623	-122.434759	8	0	NULL	0	0	NULL	2288-broadway-san-francisco	6389743	NULL
5958696	12944704	Turkman Gallery	958 Market St			San Francisco		CA	US	94102	+14153469624		NULL		32	37.7835029	-122.4087454	8	0	3	3.33333333333333	3	NULL	turkman-gallery-san-francisco	6389743	NULL
5958697	14224976	Cornell Corrections	111 Taylor Street			San Francisco		CA	US	94102	+14153469769		NULL		0	37.7835073	-122.4107737	8	0	NULL	0	0	NULL	cornell-corrections-san-francisco	6389743	NULL
5958698	12944706	Boyle Joseph	601 Van Ness Ave			San Francisco		CA	US	94102	+14153469873		NULL		0	37.7810713	-122.4204905	8	0	NULL	0	0	NULL	boyle-joseph-san-francisco	6389743	NULL
5958700	12944707	Exit On Taylor	277 Taylor Street			San Francisco		CA	US	94102	+14153510277		NULL		0	37.7850027	-122.4110822	8	0	3.13929202357494	4	1	NULL	exit-on-taylor-san-francisco	6389743	NULL
